Price,Adj Close,Close,High,Low,Open,Volume
2024-05-24 02:00:00+00:00,67946.390625,67946.390625,67946.390625,67640.65625,67724.0,197640192
2024-05-24 03:00:00+00:00,67831.1171875,67831.1171875,67966.859375,67826.6953125,67951.6875,198905856
2024-05-24 04:00:00+00:00,67659.3125,67659.3125,67849.2578125,67637.3125,67845.6640625,161198080
2024-05-24 05:00:00+00:00,67241.015625,67241.015625,67672.203125,67137.7109375,67672.203125,472256512
2024-05-24 06:00:00+00:00,66936.2265625,66936.2265625,67560.46875,66936.2265625,67298.9296875,717766656
2024-05-24 07:00:00+00:00,67138.0625,67138.0625,67270.7265625,66858.5859375,66909.765625,401870848
2024-05-24 08:00:00+00:00,67167.984375,67167.984375,67167.984375,66684.65625,67145.0546875,401334272
2024-05-24 09:00:00+00:00,67360.53125,67360.53125,67411.3359375,67021.9296875,67158.34375,0
2024-05-24 10:00:00+00:00,67336.1875,67336.1875,67477.0703125,67313.375,67347.3046875,0
2024-05-24 11:00:00+00:00,67320.5546875,67320.5546875,67413.1875,67272.7734375,67324.75,0
2024-05-24 12:00:00+00:00,67495.609375,67495.609375,67535.7890625,67309.453125,67309.453125,0
2024-05-24 13:00:00+00:00,67065.15625,67065.15625,67539.3203125,66923.3515625,67470.5,0
2024-05-24 14:00:00+00:00,67831.6640625,67831.6640625,67943.0546875,66988.203125,67039.3828125,0
2024-05-24 15:00:00+00:00,68279.0078125,68279.0078125,68357.75,67823.1328125,67823.1328125,0
2024-05-24 16:00:00+00:00,68343.4296875,68343.4296875,68397.015625,67933.5078125,68296.8125,325701632
2024-05-24 17:00:00+00:00,68853.4140625,68853.4140625,68853.4140625,68367.6796875,68367.6796875,295305216
2024-05-24 18:00:00+00:00,68964.8046875,68964.8046875,69138.5859375,68861.2109375,68890.109375,0
2024-05-24 19:00:00+00:00,69073.0859375,69073.0859375,69073.0859375,68789.1171875,68951.0703125,0
2024-05-24 20:00:00+00:00,68916.78125,68916.78125,69206.484375,68913.0390625,69206.484375,0
2024-05-24 21:00:00+00:00,68870.078125,68870.078125,68979.1640625,68808.90625,68853.1015625,0
2024-05-24 22:00:00+00:00,68781.9609375,68781.9609375,68872.15625,68723.046875,68872.15625,0
2024-05-24 23:00:00+00:00,68529.71875,68529.71875,68779.8125,68529.71875,68779.8125,0
2024-05-25 00:00:00+00:00,68516.578125,68516.578125,68654.9765625,68516.578125,68536.8828125,0
2024-05-25 01:00:00+00:00,68623.6640625,68623.6640625,68683.171875,68534.859375,68534.859375,0
2024-05-25 02:00:00+00:00,68797.4296875,68797.4296875,68797.4296875,68614.375,68621.21875,0
2024-05-25 03:00:00+00:00,68739.9921875,68739.9921875,68877.265625,68655.625,68799.3046875,0
2024-05-25 04:00:00+00:00,68763.1796875,68763.1796875,68779.25,68698.8046875,68738.4375,0
2024-05-25 05:00:00+00:00,68706.1953125,68706.1953125,68776.4375,68684.8046875,68764.375,0
2024-05-25 06:00:00+00:00,68625.09375,68625.09375,68703.2890625,68615.6953125,68699.8984375,0
2024-05-25 07:00:00+00:00,68734.328125,68734.328125,68756.2109375,68611.71875,68631.7265625,0
2024-05-25 08:00:00+00:00,68874.6640625,68874.6640625,69011.9765625,68737.140625,68737.140625,0
2024-05-25 09:00:00+00:00,69067.7109375,69067.7109375,69126.1328125,68854.953125,68871.265625,0
2024-05-25 10:00:00+00:00,69371.890625,69371.890625,69422.4765625,69017.3984375,69072.1484375,64565248
2024-05-25 11:00:00+00:00,69123.03125,69123.03125,69566.2578125,69123.03125,69367.1328125,316272640
2024-05-25 12:00:00+00:00,69122.828125,69122.828125,69289.2890625,69037.140625,69109.8984375,186314752
2024-05-25 13:00:00+00:00,69020.65625,69020.65625,69223.7109375,68894.609375,69116.75,0
2024-05-25 14:00:00+00:00,69033.3203125,69033.3203125,69075.609375,68985.625,69026.6796875,0
2024-05-25 15:00:00+00:00,68916.7578125,68916.7578125,69196.1875,68887.3984375,69024.8515625,0
2024-05-25 16:00:00+00:00,68943.8515625,68943.8515625,69013.75,68894.1328125,68930.34375,0
2024-05-25 17:00:00+00:00,69066.328125,69066.328125,69078.1796875,68937.109375,68937.3125,0
2024-05-25 18:00:00+00:00,69194.078125,69194.078125,69219.9765625,69057.8203125,69057.8203125,0
2024-05-25 19:00:00+00:00,69155.3828125,69155.3828125,69243.1796875,69123.328125,69194.8046875,0
2024-05-25 20:00:00+00:00,69113.15625,69113.15625,69197.1796875,69074.6640625,69149.953125,0
2024-05-25 21:00:00+00:00,69135.34375,69135.34375,69151.3828125,69052.1640625,69108.828125,0
2024-05-25 22:00:00+00:00,69115.5625,69115.5625,69135.1015625,69052.375,69135.1015625,0
2024-05-25 23:00:00+00:00,69273.1484375,69273.1484375,69333.125,69107.4296875,69107.4296875,0
2024-05-26 00:00:00+00:00,69158.0,69158.0,69296.1875,69145.109375,69279.484375,0
2024-05-26 01:00:00+00:00,69167.7109375,69167.7109375,69241.375,69151.4375,69155.3125,0
2024-05-26 02:00:00+00:00,68913.6953125,68913.6953125,69167.8984375,68867.4453125,69162.046875,113649664
2024-05-26 03:00:00+00:00,69046.8203125,69046.8203125,69119.6875,68892.546875,68921.234375,31237120
2024-05-26 04:00:00+00:00,68960.625,68960.625,69058.484375,68928.0703125,69058.484375,0
2024-05-26 05:00:00+00:00,69104.8125,69104.8125,69107.0859375,68921.6953125,68962.0703125,0
2024-05-26 06:00:00+00:00,69081.2734375,69081.2734375,69156.5390625,69043.53125,69116.796875,0
2024-05-26 07:00:00+00:00,69300.953125,69300.953125,69394.9921875,69081.734375,69081.734375,267806720
2024-05-26 08:00:00+00:00,69125.265625,69125.265625,69455.2109375,69054.875,69307.5703125,130827264
2024-05-26 09:00:00+00:00,69054.5390625,69054.5390625,69225.953125,68983.8046875,69134.078125,39901184
2024-05-26 10:00:00+00:00,69183.5234375,69183.5234375,69189.65625,69052.0703125,69058.625,0
2024-05-26 11:00:00+00:00,69118.6015625,69118.6015625,69202.640625,69040.1015625,69191.296875,0
2024-05-26 12:00:00+00:00,68974.6171875,68974.6171875,69116.1953125,68958.484375,69111.546875,0
2024-05-26 13:00:00+00:00,69053.046875,69053.046875,69053.046875,68950.6015625,68968.34375,0
2024-05-26 14:00:00+00:00,69236.1640625,69236.1640625,69266.75,69020.6875,69100.8125,36660224
2024-05-26 15:00:00+00:00,68799.09375,68799.09375,69326.2890625,68710.8046875,69246.5234375,446931968
2024-05-26 16:00:00+00:00,68789.2265625,68789.2265625,68914.859375,68712.9296875,68818.7578125,91119616
2024-05-26 17:00:00+00:00,68728.6171875,68728.6171875,68863.1015625,68728.6171875,68779.0703125,74140672
2024-05-26 18:00:00+00:00,68775.7890625,68775.7890625,68794.8359375,68700.59375,68752.2109375,4494336
2024-05-26 19:00:00+00:00,68846.6015625,68846.6015625,68873.78125,68763.6640625,68763.6640625,5271552
2024-05-26 20:00:00+00:00,68683.0546875,68683.0546875,68855.125,68683.0546875,68855.125,12565504
2024-05-26 21:00:00+00:00,68441.015625,68441.015625,68683.2421875,68290.3359375,68683.2421875,485752832
2024-05-26 22:00:00+00:00,68564.9296875,68564.9296875,68669.9609375,68490.515625,68490.515625,273924096
2024-05-26 23:00:00+00:00,68518.4765625,68518.4765625,68540.859375,68362.5390625,68540.859375,120388608
2024-05-27 00:00:00+00:00,68737.8671875,68737.8671875,68773.265625,68476.765625,68476.765625,267295744
2024-05-27 01:00:00+00:00,69069.84375,69069.84375,69239.796875,68712.5234375,68780.03125,444600320
2024-05-27 02:00:00+00:00,69069.390625,69069.390625,69247.7734375,69007.6875,69046.4765625,360773632
2024-05-27 03:00:00+00:00,68820.9609375,68820.9609375,69140.9453125,68812.2421875,69078.4375,508429312
2024-05-27 04:00:00+00:00,68779.71875,68779.71875,68859.1171875,68757.890625,68839.0,166426624
2024-05-27 05:00:00+00:00,68498.3828125,68498.3828125,68768.4609375,68349.71875,68768.4609375,528146432
2024-05-27 06:00:00+00:00,68369.1875,68369.1875,68565.140625,68369.1875,68496.9140625,669976576
2024-05-27 07:00:00+00:00,68611.0703125,68611.0703125,68676.234375,68324.34375,68369.5546875,78436352
2024-05-27 08:00:00+00:00,68606.7421875,68606.7421875,68840.2109375,68508.8359375,68606.6953125,63019008
2024-05-27 09:00:00+00:00,68571.5546875,68571.5546875,68597.5546875,68435.8984375,68589.625,0
2024-05-27 10:00:00+00:00,68539.0859375,68539.0859375,68561.0703125,68409.859375,68561.0703125,141563904
2024-05-27 11:00:00+00:00,68401.3515625,68401.3515625,68605.8125,68234.1328125,68535.640625,598001664
2024-05-27 12:00:00+00:00,68586.2265625,68586.2265625,68586.2265625,68353.484375,68392.5078125,189900800
2024-05-27 13:00:00+00:00,68883.0078125,68883.0078125,68977.1171875,68570.5,68570.5,702388224
2024-05-27 14:00:00+00:00,69406.625,69406.625,69420.296875,68832.203125,68893.8828125,727898112
2024-05-27 15:00:00+00:00,70287.7421875,70287.7421875,70422.4140625,69439.1640625,69439.1640625,1878089728
2024-05-27 16:00:00+00:00,70098.5234375,70098.5234375,70560.4921875,70098.5234375,70313.953125,929140736
2024-05-27 17:00:00+00:00,70137.390625,70137.390625,70255.703125,70002.5625,70094.078125,459284480
2024-05-27 18:00:00+00:00,69878.2578125,69878.2578125,70175.8203125,69853.0234375,70120.5,253204480
2024-05-27 19:00:00+00:00,69266.109375,69266.109375,70018.53125,69098.3828125,69919.1328125,872882176
2024-05-27 20:00:00+00:00,69590.59375,69590.59375,69629.7265625,69171.2265625,69200.9296875,813316096
2024-05-27 21:00:00+00:00,69768.046875,69768.046875,69768.046875,69545.40625,69587.390625,0
2024-05-27 22:00:00+00:00,69512.9453125,69512.9453125,69731.265625,69498.5078125,69731.265625,141010944
2024-05-27 23:00:00+00:00,69392.78125,69392.78125,69515.0,69273.1875,69515.0,53606400
2024-05-28 00:00:00+00:00,69279.3671875,69279.3671875,69397.53125,69082.8046875,69382.2265625,311988224
2024-05-28 01:00:00+00:00,68548.7109375,68548.7109375,69500.7109375,68548.7109375,69312.0703125,535746560
2024-05-28 02:00:00+00:00,68680.953125,68680.953125,68788.328125,68424.3203125,68570.984375,668430336
2024-05-28 03:00:00+00:00,68034.9453125,68034.9453125,68668.0078125,67757.09375,68655.4375,909774848
2024-05-28 04:00:00+00:00,67755.5859375,67755.5859375,68078.5390625,67455.8359375,68013.40625,822208512
2024-05-28 05:00:00+00:00,67962.6875,67962.6875,67962.6875,67674.2578125,67751.0234375,240756736
2024-05-28 06:00:00+00:00,67876.875,67876.875,68010.0625,67748.8984375,67992.5703125,233265152
2024-05-28 07:00:00+00:00,67651.53125,67651.53125,67945.3359375,67637.890625,67911.078125,304046080
2024-05-28 08:00:00+00:00,68068.5234375,68068.5234375,68177.0234375,67574.0546875,67645.515625,467191808
2024-05-28 09:00:00+00:00,68308.8125,68308.8125,68428.4765625,67988.1953125,68072.1953125,471574528
2024-05-28 10:00:00+00:00,68545.5703125,68545.5703125,68801.8359375,68231.1953125,68291.921875,889368576
2024-05-28 11:00:00+00:00,68293.6875,68293.6875,68577.9765625,68245.3515625,68518.6171875,105232384
2024-05-28 12:00:00+00:00,68208.953125,68208.953125,68479.2265625,68191.28125,68326.6640625,208418816
2024-05-28 13:00:00+00:00,67685.765625,67685.765625,68381.484375,67685.765625,68144.2109375,912472064
2024-05-28 14:00:00+00:00,67920.109375,67920.109375,68132.9296875,67533.3359375,67708.2265625,786176000
2024-05-28 15:00:00+00:00,68316.984375,68316.984375,68374.9453125,67775.421875,67910.25,0
2024-05-28 16:00:00+00:00,67677.7109375,67677.7109375,68351.234375,67677.7109375,68301.4453125,0
2024-05-28 17:00:00+00:00,67695.7578125,67695.7578125,68072.390625,67616.0234375,67652.765625,171888640
2024-05-28 18:00:00+00:00,67756.28125,67756.28125,67879.8828125,67326.5625,67693.40625,712216576
2024-05-28 19:00:00+00:00,68398.1171875,68398.1171875,68503.859375,67778.5078125,67778.5078125,272824320
2024-05-28 20:00:00+00:00,68216.8359375,68216.8359375,68420.03125,68107.8046875,68366.09375,0
2024-05-28 21:00:00+00:00,68331.6015625,68331.6015625,68428.2890625,68209.171875,68239.796875,99252224
2024-05-28 22:00:00+00:00,68564.3046875,68564.3046875,68579.5703125,68322.1015625,68322.1015625,105480192
2024-05-28 23:00:00+00:00,68284.65625,68284.65625,68554.4609375,68280.59375,68554.4609375,0
2024-05-29 00:00:00+00:00,68399.984375,68399.984375,68511.28125,68229.46875,68323.0234375,0
2024-05-29 01:00:00+00:00,68493.8515625,68493.8515625,68614.4375,68263.90625,68419.6875,0
2024-05-29 02:00:00+00:00,68627.765625,68627.765625,68848.15625,68423.796875,68500.1328125,0
2024-05-29 03:00:00+00:00,68707.5859375,68707.5859375,68804.0625,68648.25,68648.25,0
2024-05-29 04:00:00+00:00,68771.1171875,68771.1171875,68824.8671875,68704.8984375,68732.1328125,0
2024-05-29 05:00:00+00:00,68541.8671875,68541.8671875,68768.6015625,68530.15625,68768.6015625,0
2024-05-29 06:00:00+00:00,68462.5,68462.5,68576.1640625,68420.8046875,68522.359375,0
2024-05-29 07:00:00+00:00,67928.0859375,67928.0859375,68443.8046875,67928.0859375,68443.8046875,225050624
2024-05-29 08:00:00+00:00,67781.984375,67781.984375,67925.4375,67604.5703125,67925.4375,156368896
2024-05-29 09:00:00+00:00,67859.3203125,67859.3203125,67933.9296875,67644.203125,67804.1640625,0
2024-05-29 10:00:00+00:00,67916.8671875,67916.8671875,67942.109375,67774.296875,67839.328125,0
2024-05-29 11:00:00+00:00,67676.140625,67676.140625,67922.0546875,67676.140625,67922.0546875,0
2024-05-29 12:00:00+00:00,67828.3671875,67828.3671875,67934.2265625,67558.234375,67689.4375,317153280
2024-05-29 13:00:00+00:00,67780.6328125,67780.6328125,68122.40625,67639.5234375,67834.765625,0
2024-05-29 14:00:00+00:00,67588.09375,67588.09375,67893.3515625,67539.3046875,67813.7578125,0
2024-05-29 15:00:00+00:00,67310.6171875,67310.6171875,67760.796875,67310.6171875,67584.3125,216879104
2024-05-29 16:00:00+00:00,67540.4296875,67540.4296875,67628.9140625,67124.546875,67336.5234375,194568192
2024-05-29 17:00:00+00:00,67568.7890625,67568.7890625,67580.9765625,67293.2265625,67513.25,0
2024-05-29 18:00:00+00:00,67321.3203125,67321.3203125,67554.734375,67261.2734375,67554.734375,0
2024-05-29 19:00:00+00:00,67286.78125,67286.78125,67658.28125,67264.578125,67332.1796875,0
2024-05-29 20:00:00+00:00,67417.90625,67417.90625,67417.90625,67158.234375,67195.71875,0
2024-05-29 21:00:00+00:00,67629.2578125,67629.2578125,67699.984375,67302.109375,67416.4453125,183810048
2024-05-29 22:00:00+00:00,67617.4453125,67617.4453125,67713.8359375,67545.3515625,67610.0859375,0
2024-05-29 23:00:00+00:00,67574.7421875,67574.7421875,67657.3359375,67518.046875,67609.125,41498624
2024-05-30 00:00:00+00:00,67516.1796875,67516.1796875,67747.5234375,67498.78125,67569.640625,28483584
2024-05-30 01:00:00+00:00,67705.296875,67705.296875,67736.6015625,67444.6796875,67511.046875,0
2024-05-30 02:00:00+00:00,67887.9765625,67887.9765625,68116.1171875,67707.734375,67707.734375,64514048
2024-05-30 03:00:00+00:00,68031.5,68031.5,68072.703125,67844.6875,67868.171875,0
2024-05-30 04:00:00+00:00,68094.046875,68094.046875,68330.46875,67938.3359375,68034.3984375,98617344
2024-05-30 05:00:00+00:00,68072.796875,68072.796875,68126.8671875,67968.2109375,68094.8515625,0
2024-05-30 06:00:00+00:00,67776.2109375,67776.2109375,68085.8515625,67751.59375,68085.8515625,559185920
2024-05-30 07:00:00+00:00,67598.234375,67598.234375,67947.09375,67535.0859375,67786.53125,101804032
2024-05-30 08:00:00+00:00,67692.0078125,67692.0078125,67711.84375,67136.046875,67559.34375,243662848
2024-05-30 09:00:00+00:00,67701.4375,67701.4375,67704.484375,67473.7265625,67657.4609375,0
2024-05-30 10:00:00+00:00,67918.3359375,67918.3359375,67954.6015625,67565.53125,67719.3125,198635520
2024-05-30 11:00:00+00:00,67773.9453125,67773.9453125,68055.6953125,67773.9453125,67912.9296875,59469824
2024-05-30 12:00:00+00:00,68101.4140625,68101.4140625,68214.9765625,67741.9453125,67770.125,0
2024-05-30 13:00:00+00:00,68622.453125,68622.453125,68622.453125,68018.6015625,68100.6171875,0
2024-05-30 14:00:00+00:00,68346.2734375,68346.2734375,68792.046875,68274.890625,68607.1640625,458428416
2024-05-30 15:00:00+00:00,68515.515625,68515.515625,68563.1171875,68161.9296875,68345.171875,0
2024-05-30 16:00:00+00:00,68643.75,68643.75,68643.75,68383.1640625,68510.9296875,0
2024-05-30 17:00:00+00:00,69430.015625,69430.015625,69494.453125,68651.5234375,68651.5234375,1637343232
2024-05-30 18:00:00+00:00,69351.4296875,69351.4296875,69404.796875,69110.71875,69350.046875,397967360
2024-05-30 19:00:00+00:00,68504.6953125,68504.6953125,69356.078125,68464.59375,69356.078125,692238336
2024-05-30 20:00:00+00:00,68433.3515625,68433.3515625,68638.5390625,68089.8671875,68638.5390625,680237056
2024-05-30 21:00:00+00:00,68403.2890625,68403.2890625,68490.4921875,68305.203125,68465.4765625,0
2024-05-30 22:00:00+00:00,68297.8671875,68297.8671875,68407.375,68246.3984375,68400.2578125,0
2024-05-30 23:00:00+00:00,68378.3203125,68378.3203125,68476.890625,68257.734375,68292.015625,0
2024-05-31 00:00:00+00:00,68436.5546875,68436.5546875,68436.5546875,68285.5625,68351.2734375,0
2024-05-31 01:00:00+00:00,68405.9921875,68405.9921875,68604.875,68322.375,68440.6640625,3647488
2024-05-31 02:00:00+00:00,68500.640625,68500.640625,68661.5859375,68418.0,68418.0,0
2024-05-31 03:00:00+00:00,68518.4609375,68518.4609375,68597.796875,68473.0234375,68512.8203125,0
2024-05-31 04:00:00+00:00,68494.9296875,68494.9296875,68616.0859375,68466.4609375,68525.03125,0
2024-05-31 05:00:00+00:00,68434.9140625,68434.9140625,68489.3046875,68295.390625,68489.3046875,116709376
2024-05-31 06:00:00+00:00,68236.0625,68236.0625,68435.296875,68231.03125,68426.015625,0
2024-05-31 07:00:00+00:00,68156.125,68156.125,68389.3203125,68074.171875,68255.609375,0
2024-05-31 08:00:00+00:00,68158.1640625,68158.1640625,68287.9921875,68138.7734375,68151.6875,0
2024-05-31 09:00:00+00:00,67895.921875,67895.921875,68160.59375,67869.65625,68121.9453125,23126016
2024-05-31 10:00:00+00:00,68241.125,68241.125,68241.125,67907.453125,67917.2109375,0
2024-05-31 11:00:00+00:00,68342.515625,68342.515625,68388.3359375,68259.5234375,68278.25,45606912
2024-05-31 12:00:00+00:00,68609.4375,68609.4375,68956.1484375,68296.6953125,68315.4296875,488132608
2024-05-31 13:00:00+00:00,68035.109375,68035.109375,68755.875,68035.109375,68605.0625,244887552
2024-05-31 14:00:00+00:00,67427.5078125,67427.5078125,68054.4921875,67293.109375,68054.4921875,991191040
2024-05-31 15:00:00+00:00,67202.5546875,67202.5546875,67463.6953125,67202.5546875,67431.25,160720896
2024-05-31 16:00:00+00:00,67124.234375,67124.234375,67154.8203125,66658.6328125,67154.265625,1464696832
2024-05-31 17:00:00+00:00,67280.1328125,67280.1328125,67361.15625,67140.296875,67140.296875,0
2024-05-31 18:00:00+00:00,67345.421875,67345.421875,67364.15625,67111.953125,67279.890625,0
2024-05-31 19:00:00+00:00,67738.0859375,67738.0859375,67865.953125,67292.9765625,67337.921875,0
2024-05-31 20:00:00+00:00,67629.0859375,67629.0859375,67700.5859375,67531.203125,67566.375,0
2024-05-31 21:00:00+00:00,67531.75,67531.75,67630.09375,67465.359375,67627.7890625,14950400
2024-05-31 22:00:00+00:00,67528.5234375,67528.5234375,67574.828125,67505.1015625,67505.1015625,0
2024-05-31 23:00:00+00:00,67488.3203125,67488.3203125,67550.328125,67182.609375,67519.796875,371447808
2024-06-01 00:00:00+00:00,67579.7890625,67579.7890625,67597.6484375,67442.953125,67475.4296875,91576320
2024-06-01 01:00:00+00:00,67488.0546875,67488.0546875,67598.796875,67401.921875,67584.1953125,0
2024-06-01 02:00:00+00:00,67659.203125,67659.203125,67662.5,67491.1015625,67491.1015625,0
2024-06-01 03:00:00+00:00,67666.953125,67666.953125,67700.0390625,67574.7109375,67657.4921875,0
2024-06-01 04:00:00+00:00,67646.4375,67646.4375,67713.2109375,67627.921875,67662.1640625,0
2024-06-01 05:00:00+00:00,67640.8203125,67640.8203125,67729.1640625,67566.5234375,67636.3203125,0
2024-06-01 06:00:00+00:00,67640.765625,67640.765625,67669.4765625,67573.4609375,67637.078125,0
2024-06-01 07:00:00+00:00,67585.4296875,67585.4296875,67664.9296875,67525.1796875,67635.2421875,0
2024-06-01 08:00:00+00:00,67669.2109375,67669.2109375,67669.2109375,67564.8203125,67578.9140625,0
2024-06-01 09:00:00+00:00,67653.0859375,67653.0859375,67682.90625,67606.3984375,67641.21875,0
2024-06-01 10:00:00+00:00,67601.4765625,67601.4765625,67688.5859375,67599.3671875,67652.59375,0
2024-06-01 11:00:00+00:00,67615.84375,67615.84375,67642.046875,67588.3828125,67588.3828125,0
2024-06-01 12:00:00+00:00,67700.2890625,67700.2890625,67784.2265625,67595.203125,67611.7734375,0
2024-06-01 13:00:00+00:00,67689.0703125,67689.0703125,67775.6640625,67683.3671875,67683.3671875,0
2024-06-01 14:00:00+00:00,67743.75,67743.75,67793.1328125,67624.34375,67667.4765625,0
2024-06-01 15:00:00+00:00,67655.9453125,67655.9453125,67752.453125,67655.9453125,67744.8359375,0
2024-06-01 16:00:00+00:00,67646.5546875,67646.5546875,67663.65625,67586.09375,67633.421875,0
2024-06-01 17:00:00+00:00,67745.4375,67745.4375,67745.4375,67522.6015625,67636.7734375,0
2024-06-01 18:00:00+00:00,67701.7109375,67701.7109375,67752.9921875,67668.6015625,67751.46875,0
2024-06-01 19:00:00+00:00,67708.8359375,67708.8359375,67728.0625,67638.0,67711.25,0
2024-06-01 20:00:00+00:00,67734.0625,67734.0625,67734.0625,67659.71875,67695.6015625,0
2024-06-01 21:00:00+00:00,67730.2578125,67730.2578125,67761.5078125,67664.4609375,67741.7421875,0
2024-06-01 22:00:00+00:00,67729.9921875,67729.9921875,67812.6796875,67678.984375,67702.65625,0
2024-06-01 23:00:00+00:00,67708.1171875,67708.1171875,67763.703125,67692.28125,67732.96875,0
2024-06-02 00:00:00+00:00,67808.4765625,67808.4765625,67851.1015625,67703.765625,67714.453125,0
2024-06-02 01:00:00+00:00,67688.5390625,67688.5390625,67835.7578125,67664.875,67827.2109375,0
2024-06-02 02:00:00+00:00,67659.5078125,67659.5078125,67748.0625,67611.5859375,67700.640625,33300480
2024-06-02 03:00:00+00:00,67727.8125,67727.8125,67754.1640625,67668.6953125,67668.6953125,0
2024-06-02 04:00:00+00:00,67790.8125,67790.8125,67798.984375,67698.4296875,67734.734375,0
2024-06-02 05:00:00+00:00,67732.3828125,67732.3828125,67819.03125,67704.515625,67800.6484375,0
2024-06-02 06:00:00+00:00,67778.4921875,67778.4921875,67778.4921875,67705.0,67707.7578125,0
2024-06-02 07:00:00+00:00,67709.6484375,67709.6484375,67790.0,67679.515625,67773.7109375,0
2024-06-02 08:00:00+00:00,67719.6484375,67719.6484375,67755.2421875,67636.828125,67713.078125,30701568
2024-06-02 09:00:00+00:00,67455.859375,67455.859375,67724.6796875,67394.65625,67704.65625,322488320
2024-06-02 10:00:00+00:00,67479.2109375,67479.2109375,67518.5,67379.203125,67479.0703125,130213888
2024-06-02 11:00:00+00:00,68166.546875,68166.546875,68217.296875,67454.375,67484.2578125,721868800
2024-06-02 12:00:00+00:00,67879.1171875,67879.1171875,68212.234375,67841.3984375,68201.578125,631123968
2024-06-02 13:00:00+00:00,68118.265625,68118.265625,68129.84375,67789.4765625,67896.578125,344517632
2024-06-02 14:00:00+00:00,68170.4140625,68170.4140625,68378.796875,68026.3828125,68111.3828125,1007535104
2024-06-02 15:00:00+00:00,68096.9140625,68096.9140625,68197.515625,67986.21875,68197.515625,219681792
2024-06-02 16:00:00+00:00,68047.640625,68047.640625,68147.625,67966.9375,68092.5625,159003648
2024-06-02 17:00:00+00:00,67866.734375,67866.734375,68055.578125,67810.75,68050.3671875,284683264
2024-06-02 18:00:00+00:00,67653.875,67653.875,67841.78125,67480.765625,67841.78125,746791936
2024-06-02 19:00:00+00:00,67731.6484375,67731.6484375,67764.3828125,67371.34375,67662.9921875,888297472
2024-06-02 20:00:00+00:00,67783.9140625,67783.9140625,67791.4375,67558.2109375,67723.984375,152544256
2024-06-02 21:00:00+00:00,67788.0703125,67788.0703125,67864.0078125,67750.1640625,67797.890625,77562880
2024-06-02 22:00:00+00:00,67882.0390625,67882.0390625,67943.8671875,67788.875,67788.875,108949504
2024-06-02 23:00:00+00:00,67757.21875,67757.21875,67960.078125,67752.046875,67900.0546875,126076928
2024-06-03 00:00:00+00:00,67768.1640625,67768.1640625,67826.34375,67589.8359375,67731.765625,274590720
2024-06-03 01:00:00+00:00,68396.796875,68396.796875,68457.59375,67775.34375,67775.34375,940054528
2024-06-03 02:00:00+00:00,68401.9453125,68401.9453125,68733.296875,68377.875,68416.765625,771530752
2024-06-03 03:00:00+00:00,68362.671875,68362.671875,68467.65625,68194.875,68381.578125,457289728
2024-06-03 04:00:00+00:00,68504.8828125,68504.8828125,68567.2421875,68274.328125,68355.53125,552054784
2024-06-03 05:00:00+00:00,68648.421875,68648.421875,68723.75,68420.1953125,68475.515625,603541504
2024-06-03 06:00:00+00:00,69000.609375,69000.609375,69155.125,68623.7890625,68661.984375,1668935680
2024-06-03 07:00:00+00:00,68843.90625,68843.90625,69101.265625,68795.546875,68999.375,929419264
2024-06-03 08:00:00+00:00,69149.4453125,69149.4453125,69298.328125,68865.4609375,68865.4609375,889157632
2024-06-03 09:00:00+00:00,69034.8125,69034.8125,69144.3984375,68912.84375,69133.5234375,18413568
2024-06-03 10:00:00+00:00,68905.09375,68905.09375,69146.5859375,68887.3828125,68998.0234375,298436608
2024-06-03 11:00:00+00:00,69081.2109375,69081.2109375,69230.2109375,68889.0859375,68899.703125,137125888
2024-06-03 12:00:00+00:00,69671.7421875,69671.7421875,69719.1171875,69065.0234375,69065.0234375,864000000
2024-06-03 13:00:00+00:00,69828.109375,69828.109375,70229.5234375,69548.609375,69725.9765625,1742389248
2024-06-03 14:00:00+00:00,68688.6484375,68688.6484375,70053.703125,68637.7578125,69809.40625,1787123712
2024-06-03 15:00:00+00:00,69557.921875,69557.921875,69557.921875,68773.0859375,68773.0859375,1443358720
2024-06-03 16:00:00+00:00,69032.7265625,69032.7265625,69589.671875,68951.3125,69576.2421875,1299349504
2024-06-03 17:00:00+00:00,69245.03125,69245.03125,69384.78125,68838.1953125,69056.7890625,167122944
2024-06-03 18:00:00+00:00,69262.5625,69262.5625,69429.7578125,69186.6953125,69254.671875,0
2024-06-03 19:00:00+00:00,69084.828125,69084.828125,69278.9765625,69026.9453125,69278.9765625,0
2024-06-03 20:00:00+00:00,69114.015625,69114.015625,69475.8984375,69114.015625,69182.046875,477372416
2024-06-03 21:00:00+00:00,69061.75,69061.75,69161.5546875,68976.375,69096.015625,270092288
2024-06-03 22:00:00+00:00,69034.4296875,69034.4296875,69111.8515625,68839.3984375,69061.4140625,193306624
2024-06-03 23:00:00+00:00,68803.3125,68803.3125,69032.7890625,68751.5078125,69032.296875,148168704
2024-06-04 00:00:00+00:00,69015.375,69015.375,69066.25,68697.78125,68797.9375,353081344
2024-06-04 01:00:00+00:00,69156.984375,69156.984375,69171.34375,68924.7578125,68998.90625,0
2024-06-04 02:00:00+00:00,69093.9921875,69093.9921875,69283.0,69088.4140625,69204.4296875,0
2024-06-04 03:00:00+00:00,69163.0078125,69163.0078125,69315.046875,69120.5703125,69120.5703125,0
